filename,rouge_1_recall,rouge_1_precision,rouge_1_f_score,rouge_2_recall,rouge_2_precision,rouge_2_f_score,rouge_l_recall,rouge_l_precision,rouge_l_f_score
openai_24192840.txt.json,0.40714,0.5534,0.46913,0.12545,0.17073,0.14463,0.21786,0.29612,0.25103
openai_24215626.txt.json,0.27203,0.56349,0.36692,0.10769,0.224,0.14545,0.21073,0.43651,0.28424
openai_24300108.txt.json,0.417,0.45778,0.43644,0.10163,0.11161,0.10639,0.19838,0.21778,0.20763
openai_24482640.txt.json,0.39615,0.45778,0.42474,0.10425,0.12054,0.1118,0.26923,0.31111,0.28866
openai_24532791.txt.json,0.37548,0.62025,0.46778,0.14615,0.24204,0.18225,0.17625,0.29114,0.21957
openai_24552547.txt.json,0.51485,0.57143,0.54167,0.0995,0.1105,0.10471,0.23267,0.25824,0.24479
openai_24672735.txt.json,0.45578,0.46853,0.46207,0.13014,0.1338,0.13194,0.23129,0.23776,0.23448
openai_2478231.txt.json,0.3201,0.67539,0.43434,0.12935,0.27368,0.17567,0.1737,0.36649,0.23569
openai_25277158.txt.json,0.47321,0.48624,0.47964,0.13453,0.13825,0.13636,0.28571,0.29358,0.28959
openai_25426027.txt.json,0.45815,0.43882,0.44828,0.14159,0.13559,0.13853,0.24229,0.23207,0.23707
openai_25526801.txt.json,0.45562,0.43503,0.44509,0.11905,0.11364,0.11628,0.30769,0.29379,0.30058
openai_25904064.txt.json,0.67532,0.18705,0.29296,0.26316,0.0722,0.11331,0.33766,0.09353,0.14648
openai_26009832.txt.json,0.38426,0.5,0.43456,0.09767,0.12727,0.11052,0.25926,0.33735,0.29319
openai_26061748.txt.json,0.59794,0.54717,0.57143,0.23834,0.21801,0.22772,0.27835,0.25472,0.26601
openai_26135587.txt.json,0.44974,0.42714,0.43815,0.16489,0.15657,0.16062,0.2963,0.28141,0.28866
openai_26362109.txt.json,0.2795,0.32374,0.3,0.05,0.05797,0.05369,0.14286,0.16547,0.15334
openai_26388769.txt.json,0.52,0.49242,0.50583,0.20161,0.19084,0.19608,0.288,0.27273,0.28016
openai_26425313.txt.json,0.35683,0.44505,0.39609,0.09292,0.11602,0.10319,0.2511,0.31319,0.27873
openai_26620827.txt.json,0.36607,0.31538,0.33884,0.11712,0.10078,0.10834,0.21429,0.18462,0.19835
openai_26693196.txt.json,0.36066,0.52381,0.42719,0.09465,0.13772,0.11219,0.26639,0.3869,0.31553
openai_26698563.txt.json,0.41546,0.46486,0.43877,0.11165,0.125,0.11795,0.2657,0.2973,0.28061
openai_26759600.txt.json,0.46711,0.47651,0.47176,0.12583,0.12838,0.12709,0.28947,0.2953,0.29236
openai_26771015.txt.json,0.35931,0.46893,0.40687,0.10435,0.13636,0.11823,0.2684,0.35028,0.30392
openai_26867006.txt.json,0.45856,0.47429,0.46629,0.13889,0.14368,0.14124,0.23204,0.24,0.23595
openai_26883674.txt.json,0.31884,0.47059,0.38013,0.10545,0.15591,0.12581,0.21014,0.31016,0.25054
openai_26989696.txt.json,0.45894,0.48969,0.47382,0.16019,0.17098,0.16541,0.18357,0.19588,0.18953
openai_26989706.txt.json,0.34021,0.50382,0.40616,0.12953,0.19231,0.1548,0.26804,0.39695,0.32
openai_27398178.txt.json,0.53363,0.58333,0.55737,0.27027,0.29557,0.28235,0.38565,0.42157,0.40281
openai_28025003.txt.json,0.38824,0.36872,0.37823,0.11243,0.10674,0.10951,0.21765,0.2067,0.21203
openai_28081773.txt.json,0.37931,0.42308,0.4,0.06931,0.07735,0.07311,0.17734,0.1978,0.18701
openai_28085050.txt.json,0.52577,0.23077,0.32075,0.21875,0.09545,0.13291,0.36082,0.15837,0.22012
openai_28328845.txt.json,0.39912,0.50838,0.44717,0.11894,0.15169,0.13333,0.27193,0.34637,0.30467
openai_28341742.txt.json,0.53282,0.57983,0.55533,0.15504,0.16878,0.16162,0.22008,0.2395,0.22938
openai_28357313.txt.json,0.32157,0.49398,0.38955,0.06693,0.10303,0.08115,0.12549,0.19277,0.15202
openai_28532672.txt.json,0.43882,0.4,0.41851,0.10593,0.09653,0.10101,0.19409,0.17692,0.18511
openai_28751072.txt.json,0.4712,0.56962,0.51576,0.19474,0.23567,0.21326,0.36649,0.44304,0.40115
openai_28835437.txt.json,0.46411,0.60625,0.52574,0.16346,0.21384,0.18529,0.23923,0.3125,0.271
openai_29232865.txt.json,0.4697,0.51099,0.48948,0.16751,0.18232,0.1746,0.27273,0.2967,0.28421
openai_29372157.txt.json,0.28148,0.4497,0.34624,0.05204,0.08333,0.06407,0.18519,0.29586,0.22779
openai_29720994.txt.json,0.4186,0.42712,0.42282,0.13,0.13265,0.13131,0.20266,0.20678,0.2047
openai_29853884.txt.json,0.41379,0.43165,0.42253,0.11111,0.11594,0.11347,0.22069,0.23022,0.22535
openai_30050108.txt.json,0.30182,0.46369,0.36564,0.08394,0.12921,0.10177,0.15273,0.23464,0.18503
openai_30278795.txt.json,0.45098,0.40175,0.42494,0.10345,0.09211,0.09745,0.28431,0.25328,0.2679
openai_30296261.txt.json,0.37363,0.48113,0.42062,0.06985,0.09005,0.07867,0.14286,0.18396,0.16083
openai_30338186.txt.json,0.4218,0.57792,0.48767,0.17143,0.23529,0.19835,0.32227,0.44156,0.3726
openai_30400950.txt.json,0.50407,0.37349,0.42906,0.16393,0.12121,0.13937,0.38211,0.28313,0.32526
openai_30412320.txt.json,0.38492,0.5419,0.45012,0.09163,0.12921,0.10722,0.27381,0.38547,0.32018
openai_30621090.txt.json,0.4554,0.53005,0.4899,0.09906,0.11538,0.1066,0.19249,0.22404,0.20707
openai_30697269.txt.json,0.37008,0.30719,0.33572,0.11905,0.09868,0.10791,0.31496,0.26144,0.28572
openai_30785934.txt.json,0.35986,0.50485,0.4202,0.11111,0.1561,0.12982,0.21799,0.30583,0.25455
openai_31114497.txt.json,0.4596,0.56875,0.50838,0.18782,0.2327,0.20787,0.32323,0.4,0.35754
openai_31292491.txt.json,0.4,0.49462,0.44231,0.10917,0.13514,0.12077,0.16957,0.20968,0.1875
openai_31387225.txt.json,0.35638,0.45578,0.4,0.13369,0.17123,0.15015,0.20745,0.26531,0.23284
openai_31438536.txt.json,0.47222,0.4359,0.45333,0.10056,0.09278,0.09651,0.2,0.18462,0.192
openai_31515467.txt.json,0.37943,0.69481,0.49082,0.15658,0.28758,0.20276,0.25532,0.46753,0.33028
openai_31598157.txt.json,0.35071,0.5034,0.41341,0.11429,0.16438,0.13483,0.19431,0.27891,0.22905
openai_31623127.txt.json,0.45361,0.47312,0.46316,0.1399,0.14595,0.14286,0.23711,0.24731,0.2421
openai_31646728.txt.json,0.44747,0.44231,0.44488,0.11328,0.11197,0.11262,0.35798,0.35385,0.3559
openai_31692481.txt.json,0.46707,0.65823,0.54641,0.15916,0.22458,0.18629,0.32934,0.46414,0.38529
openai_31734469.txt.json,0.46277,0.47283,0.46775,0.16043,0.16393,0.16216,0.20745,0.21196,0.20968
openai_31776283.txt.json,0.43564,0.50769,0.46891,0.15563,0.18147,0.16756,0.28383,0.33077,0.30551
openai_31878829.txt.json,0.26481,0.58915,0.36539,0.1014,0.22656,0.1401,0.14634,0.32558,0.20192
openai_31921993.txt.json,0.41224,0.55191,0.47196,0.11066,0.14835,0.12676,0.28163,0.37705,0.32243
openai_31933937.txt.json,0.29565,0.57143,0.38968,0.13537,0.26271,0.17867,0.1913,0.36975,0.25215
openai_32116644.txt.json,0.33974,0.3557,0.34754,0.09032,0.09459,0.09241,0.17949,0.18792,0.18361
openai_32252380.txt.json,0.39565,0.52601,0.45161,0.1441,0.19186,0.16459,0.2,0.2659,0.22829
openai_32281301.txt.json,0.47,0.47797,0.47395,0.17726,0.18027,0.17875,0.33,0.33559,0.33277
openai_32524041.txt.json,0.36546,0.57962,0.44828,0.10081,0.16026,0.12377,0.26908,0.42675,0.33005
openai_32547622.txt.json,0.24717,0.5023,0.33131,0.05227,0.10648,0.07012,0.1678,0.34101,0.22492
openai_32694387.txt.json,0.50617,0.615,0.5553,0.21901,0.26633,0.24036,0.26749,0.325,0.29345
openai_32751594.txt.json,0.50365,0.45695,0.47916,0.16176,0.14667,0.15385,0.19708,0.17881,0.1875
openai_32823611.txt.json,0.43478,0.52326,0.47493,0.13107,0.15789,0.14324,0.21256,0.25581,0.23219
openai_32859047.txt.json,0.46818,0.52551,0.49519,0.15982,0.17949,0.16908,0.19545,0.21939,0.20673
openai_32922090.txt.json,0.2987,0.48677,0.37022,0.12378,0.20213,0.15354,0.21104,0.34392,0.26157
openai_32967898.txt.json,0.43825,0.50228,0.46809,0.128,0.14679,0.13675,0.18725,0.21461,0.2
openai_32992627.txt.json,0.33014,0.49286,0.39541,0.08654,0.1295,0.10375,0.16746,0.25,0.20057
openai_33050010.txt.json,0.22995,0.22396,0.22692,0.00538,0.00524,0.00531,0.12834,0.125,0.12665
openai_33053851.txt.json,0.40107,0.39062,0.39578,0.08065,0.07853,0.07958,0.20321,0.19792,0.20053
openai_33195652.txt.json,0.35439,0.55191,0.43163,0.1338,0.20879,0.16309,0.26667,0.4153,0.32479
openai_33269027.txt.json,0.41339,0.49763,0.45162,0.0751,0.09048,0.08208,0.27165,0.32701,0.29677
openai_33315875.txt.json,0.34559,0.53714,0.42058,0.09594,0.14943,0.11685,0.17647,0.27429,0.21477
openai_33330683.txt.json,0.34,0.27869,0.30631,0.08725,0.07143,0.07855,0.17333,0.14208,0.15616
openai_33420151.txt.json,0.31553,0.44521,0.36932,0.12195,0.17241,0.14286,0.17476,0.24658,0.20455
openai_33425836.txt.json,0.33333,0.46875,0.38961,0.05357,0.07547,0.06266,0.14222,0.2,0.16623
openai_33597031.txt.json,0.28986,0.60606,0.39216,0.10545,0.22137,0.14285,0.18478,0.38636,0.25
openai_33711246.txt.json,0.39665,0.40571,0.40113,0.1236,0.12644,0.125,0.22905,0.23429,0.23164
openai_33810185.txt.json,0.42647,0.44615,0.43609,0.07882,0.08247,0.0806,0.18627,0.19487,0.19047
openai_33890804.txt.json,0.33865,0.50595,0.40573,0.052,0.07784,0.06235,0.23108,0.34524,0.27685
openai_33945221.txt.json,0.40909,0.42632,0.41753,0.10152,0.10582,0.10363,0.25758,0.26842,0.26289
openai_33968158.txt.json,0.37657,0.59603,0.46154,0.10504,0.16667,0.12887,0.25105,0.39735,0.30769
openai_34007765.txt.json,0.352,0.60274,0.44444,0.10963,0.18807,0.13852,0.23467,0.40183,0.2963
openai_34111113.txt.json,0.4593,0.43646,0.44759,0.16374,0.15556,0.15955,0.26163,0.24862,0.25496
openai_34194233.txt.json,0.37217,0.46185,0.41219,0.12987,0.16129,0.14388,0.27508,0.34137,0.30466
openai_34374204.txt.json,0.43609,0.61053,0.50877,0.17358,0.24339,0.20264,0.22932,0.32105,0.26754
openai_34393272.txt.json,0.42636,0.42636,0.42636,0.09375,0.09375,0.09375,0.24031,0.24031,0.24031
openai_34407074.txt.json,0.42731,0.43694,0.43207,0.0708,0.0724,0.07159,0.19824,0.2027,0.20045
openai_34485977.txt.json,0.44408,0.60811,0.51331,0.17162,0.23529,0.19847,0.33553,0.45946,0.38784
openai_34496629.txt.json,0.31373,0.35556,0.33334,0.05941,0.06742,0.06316,0.13725,0.15556,0.14583
openai_34591906.txt.json,0.35855,0.40824,0.38178,0.12211,0.1391,0.13005,0.15789,0.17978,0.16813
openai_34787529.txt.json,0.35874,0.47337,0.40816,0.13063,0.17262,0.14872,0.26906,0.35503,0.30612
openai_34790706.txt.json,0.31741,0.48691,0.3843,0.14041,0.21579,0.17012,0.25597,0.39267,0.30992
openai_34835196.txt.json,0.495,0.66443,0.56734,0.17085,0.22973,0.19596,0.3,0.40268,0.34384
openai_34867043.txt.json,0.35246,0.61429,0.44792,0.107,0.18705,0.13613,0.16803,0.29286,0.21354
openai_34977426.txt.json,0.38674,0.4142,0.4,0.11111,0.11905,0.11494,0.19337,0.2071,0.2
openai_35012613.txt.json,0.35889,0.42387,0.38868,0.12238,0.14463,0.13258,0.25087,0.2963,0.2717
openai_35014954.txt.json,0.32472,0.41121,0.36288,0.08889,0.11268,0.09938,0.17343,0.21963,0.19381
openai_35062787.txt.json,0.34426,0.42,0.37838,0.06593,0.08054,0.07251,0.17486,0.21333,0.19219
openai_35099707.txt.json,0.58929,0.42038,0.49071,0.23423,0.16667,0.19476,0.40179,0.28662,0.33457
openai_35134952.txt.json,0.44177,0.50691,0.4721,0.12903,0.14815,0.13793,0.23695,0.27189,0.25322
openai_35141450.txt.json,0.44275,0.51786,0.47737,0.10345,0.12108,0.11157,0.22519,0.26339,0.2428
openai_35195153.txt.json,0.34899,0.67532,0.46017,0.19529,0.37908,0.25778,0.28188,0.54545,0.37168
openai_35224181.txt.json,0.41463,0.54839,0.47222,0.12745,0.16883,0.14525,0.19024,0.25161,0.21666
openai_35271201.txt.json,0.36585,0.44872,0.40307,0.03846,0.04721,0.04239,0.20209,0.24786,0.22265
openai_35290508.txt.json,0.2774,0.57042,0.37327,0.07216,0.14894,0.09722,0.18151,0.37324,0.24424
openai_35300244.txt.json,0.41579,0.40306,0.40933,0.06878,0.06667,0.06771,0.21053,0.20408,0.20725
openai_35410568.txt.json,0.3663,0.57803,0.44843,0.13603,0.21512,0.16667,0.2674,0.42197,0.32736
openai_35449781.txt.json,0.24497,0.584,0.34516,0.07744,0.18548,0.10926,0.19128,0.456,0.26951
openai_35458558.txt.json,0.5,0.48684,0.49333,0.19457,0.18943,0.19197,0.24775,0.24123,0.24445
openai_35494918.txt.json,0.42105,0.4,0.41026,0.12941,0.12291,0.12608,0.21637,0.20556,0.21083
openai_35520829.txt.json,0.53614,0.51445,0.52507,0.2,0.19186,0.19585,0.25904,0.24855,0.25369
openai_35574795.txt.json,0.29293,0.32768,0.30933,0.07107,0.07955,0.07507,0.12626,0.14124,0.13333
openai_35578328.txt.json,0.40895,0.55895,0.47233,0.12179,0.16667,0.14074,0.3099,0.42358,0.35793
openai_35646759.txt.json,0.53488,0.32243,0.40233,0.17188,0.10329,0.12904,0.37984,0.22897,0.28571
openai_35721901.txt.json,0.43256,0.47208,0.45146,0.13084,0.14286,0.13659,0.22791,0.24873,0.23787
openai_35723332.txt.json,0.48529,0.43231,0.45727,0.17734,0.15789,0.16705,0.2451,0.21834,0.23095
openai_35841019.txt.json,0.33586,0.8012,0.47331,0.13165,0.31515,0.18572,0.25253,0.60241,0.35588
openai_35888225.txt.json,0.43382,0.40411,0.41844,0.07407,0.06897,0.07143,0.21324,0.19863,0.20568
openai_35893822.txt.json,0.5,0.5989,0.545,0.24424,0.29282,0.26633,0.2844,0.34066,0.31
openai_35925677.txt.json,0.19614,0.45865,0.27477,0.04194,0.09848,0.05883,0.10611,0.24812,0.14865
openai_35931619.txt.json,0.45291,0.46544,0.45909,0.13964,0.14352,0.14155,0.33632,0.34562,0.34091
openai_35956361.txt.json,0.25271,0.38889,0.30635,0.07971,0.12291,0.0967,0.13357,0.20556,0.16192
openai_36159459.txt.json,0.42478,0.63158,0.50794,0.15111,0.22517,0.18085,0.21239,0.31579,0.25397
openai_36225403.txt.json,0.38378,0.4303,0.40571,0.1087,0.12195,0.11494,0.17297,0.19394,0.18286
openai_36432595.txt.json,0.40741,0.4125,0.40994,0.06211,0.06289,0.0625,0.17284,0.175,0.17391
openai_36613060.txt.json,0.3224,0.2783,0.29873,0.05495,0.04739,0.05089,0.15847,0.13679,0.14683
openai_36621986.txt.json,0.3551,0.53374,0.42647,0.10656,0.16049,0.12808,0.26122,0.39264,0.31372
openai_36624486.txt.json,0.22705,0.64384,0.33571,0.08475,0.24138,0.12545,0.1715,0.4863,0.25357
openai_36671830.txt.json,0.27206,0.5,0.35238,0.04797,0.08844,0.0622,0.14706,0.27027,0.19048
openai_36726508.txt.json,0.53472,0.58779,0.56,0.23776,0.26154,0.24908,0.35417,0.38931,0.37091
openai_36802665.txt.json,0.5641,0.51765,0.53988,0.19355,0.17751,0.18518,0.25641,0.23529,0.2454
openai_36818744.txt.json,0.38693,0.51333,0.44126,0.09091,0.12081,0.10375,0.21106,0.28,0.24069
openai_36912920.txt.json,0.30526,0.49432,0.37744,0.1162,0.18857,0.14379,0.2386,0.38636,0.29501
openai_36914096.txt.json,0.29615,0.52027,0.37745,0.09266,0.16327,0.11822,0.23077,0.40541,0.29412
openai_36928733.txt.json,0.36986,0.34615,0.35761,0.09655,0.09032,0.09333,0.26027,0.24359,0.25165
openai_36949825.txt.json,0.28882,0.5503,0.37882,0.09034,0.17262,0.11861,0.20807,0.39645,0.27291
openai_37011573.txt.json,0.3609,0.375,0.36781,0.08333,0.08661,0.08494,0.19549,0.20312,0.19923
openai_37180128.txt.json,0.27195,0.51892,0.35687,0.07386,0.1413,0.09701,0.1983,0.37838,0.26022
openai_37237016.txt.json,0.47297,0.61765,0.53571,0.1991,0.26036,0.22565,0.2973,0.38824,0.33674
openai_37238785.txt.json,0.42979,0.505,0.46437,0.16239,0.19095,0.17552,0.2383,0.28,0.25747
openai_37243314.txt.json,0.38686,0.64634,0.48402,0.16117,0.26994,0.20183,0.22263,0.37195,0.27854
openai_37280640.txt.json,0.26837,0.53846,0.35821,0.05769,0.11613,0.07709,0.20128,0.40385,0.26866
openai_37286057.txt.json,0.34545,0.38514,0.36422,0.10366,0.11565,0.10933,0.24242,0.27027,0.25559
openai_37327065.txt.json,0.39617,0.5933,0.4751,0.07372,0.11058,0.08846,0.22684,0.33971,0.27203
openai_37502665.txt.json,0.38636,0.3972,0.39171,0.11416,0.11737,0.11574,0.19091,0.19626,0.19355
openai_37530966.txt.json,0.504,0.53165,0.51746,0.19277,0.20339,0.19794,0.356,0.37553,0.3655
openai_37541907.txt.json,0.30055,0.63584,0.40817,0.06575,0.13953,0.08938,0.21858,0.46243,0.29685
openai_37544128.txt.json,0.43182,0.50802,0.46683,0.13699,0.16129,0.14815,0.32273,0.37968,0.3489
openai_37674046.txt.json,0.41573,0.36453,0.38845,0.09605,0.08416,0.08971,0.17416,0.15271,0.16273
openai_37684701.txt.json,0.47037,0.53586,0.50098,0.14126,0.16102,0.15049,0.31111,0.35443,0.33136
openai_37714356.txt.json,0.53041,0.5016,0.5156,0.1661,0.15705,0.16145,0.24662,0.23323,0.23974
openai_37737892.txt.json,0.35178,0.4709,0.40272,0.11508,0.15426,0.13182,0.20158,0.26984,0.23077
openai_37757567.txt.json,0.57368,0.45228,0.5058,0.16931,0.13333,0.14918,0.40526,0.3195,0.35731
openai_37927490.txt.json,0.32549,0.58451,0.41814,0.09843,0.1773,0.12658,0.16471,0.29577,0.21159
openai_37959984.txt.json,0.33218,0.46602,0.38788,0.06597,0.09268,0.07708,0.14879,0.20874,0.17374
openai_37962046.txt.json,0.39597,0.44697,0.41993,0.08108,0.0916,0.08602,0.2349,0.26515,0.24911
openai_37969975.txt.json,0.25221,0.30645,0.2767,0.02667,0.03243,0.02927,0.11504,0.13978,0.12621
openai_38053954.txt.json,0.42857,0.47368,0.45,0.11005,0.12169,0.11558,0.2,0.22105,0.21
openai_7579465.txt.json,0.39106,0.51095,0.44304,0.12921,0.16912,0.1465,0.23464,0.30657,0.26583
openai_9060889.txt.json,0.37184,0.6519,0.47356,0.15217,0.26752,0.19399,0.25993,0.4557,0.33104
openai_9747750.txt.json,0.28037,0.30612,0.29268,0.06604,0.07216,0.06896,0.14019,0.15306,0.14634
