filename,model_type,doc_id,rouge_we_3_p,rouge_we_3_r,rouge_we_3_f
langchain-openai_28751072.txt.json,langchain,28751072,0.6386554621848739,0.31666666666666665,0.4233983286908078
langchain-openai_28835437.txt.json,langchain,28835437,0.3333333333333333,0.18840579710144928,0.24074074074074076
langchain-openai_29232865.txt.json,langchain,29232865,0.40625,0.2653061224489796,0.32098765432098764
langchain-openai_29372157.txt.json,langchain,29372157,0.3902439024390244,0.1791044776119403,0.24552429667519185
langchain-openai_29720994.txt.json,langchain,29720994,0.3157894736842105,0.14046822742474915,0.19444444444444442
langchain-openai_29853884.txt.json,langchain,29853884,0.3333333333333333,0.26573426573426573,0.29571984435797666
langchain-openai_30050108.txt.json,langchain,30050108,0.31386861313868614,0.1575091575091575,0.2097560975609756
langchain-openai_30278795.txt.json,langchain,30278795,0.3170731707317073,0.12871287128712872,0.18309859154929578
langchain-openai_30296261.txt.json,langchain,30296261,0.32231404958677684,0.14391143911439114,0.1989795918367347
langchain-openai_30338186.txt.json,langchain,30338186,0.49,0.23444976076555024,0.31715210355987056
langchain-openai_30400950.txt.json,langchain,30400950,0.2987012987012987,0.19491525423728814,0.2358974358974359
langchain-openai_30412320.txt.json,langchain,30412320,0.421875,0.216,0.2857142857142857
langchain-openai_30621090.txt.json,langchain,30621090,0.40310077519379844,0.24644549763033174,0.3058823529411765
langchain-openai_30697269.txt.json,langchain,30697269,0.38333333333333336,0.20535714285714285,0.26744186046511625
langchain-openai_30785934.txt.json,langchain,30785934,0.40860215053763443,0.13240418118466898,0.2
langchain-openai_31114497.txt.json,langchain,31114497,0.40594059405940597,0.20918367346938777,0.2760942760942761
langchain-openai_31292491.txt.json,langchain,31292491,0.3157894736842105,0.13157894736842105,0.18575851393188855
langchain-openai_31387225.txt.json,langchain,31387225,0.3106060606060606,0.22043010752688172,0.25786163522012584
langchain-openai_31438536.txt.json,langchain,31438536,0.296875,0.21348314606741572,0.2483660130718954
langchain-openai_31515467.txt.json,langchain,31515467,0.41346153846153844,0.16165413533834586,0.23243243243243245
langchain-openai_31598157.txt.json,langchain,31598157,0.40217391304347827,0.17703349282296652,0.2458471760797342
langchain-openai_31623127.txt.json,langchain,31623127,0.43333333333333335,0.2708333333333333,0.33333333333333337
langchain-openai_31646728.txt.json,langchain,31646728,0.2773722627737226,0.14901960784313725,0.19387755102040813
langchain-openai_31692481.txt.json,langchain,31692481,0.5755395683453237,0.24096385542168675,0.33970276008492567
langchain-openai_31734469.txt.json,langchain,31734469,0.3416666666666667,0.2192513368983957,0.2671009771986971
langchain-openai_31776283.txt.json,langchain,31776283,0.373015873015873,0.15614617940199335,0.22014051522248243
langchain-openai_31878829.txt.json,langchain,31878829,0.36082474226804123,0.12455516014234876,0.18518518518518517
langchain-openai_31921993.txt.json,langchain,31921993,0.4351851851851852,0.1934156378600823,0.2678062678062678
langchain-openai_31933937.txt.json,langchain,31933937,0.6,0.2597402597402597,0.3625377643504531
langchain-openai_32116644.txt.json,langchain,32116644,0.23255813953488372,0.19480519480519481,0.21201413427561835
langchain-openai_32252380.txt.json,langchain,32252380,0.518796992481203,0.3026315789473684,0.38227146814404434
langchain-openai_32281301.txt.json,langchain,32281301,0.5073529411764706,0.21495327102803738,0.30196936542669583
langchain-openai_32524041.txt.json,langchain,32524041,0.3728813559322034,0.17813765182186234,0.24109589041095889
langchain-openai_32547622.txt.json,langchain,32547622,0.4230769230769231,0.1252847380410023,0.19332161687170477
langchain-openai_32694387.txt.json,langchain,32694387,0.5031055900621118,0.3360995850622407,0.40298507462686567
langchain-openai_32751594.txt.json,langchain,32751594,0.4536082474226804,0.20853080568720378,0.2857142857142857
langchain-openai_32823611.txt.json,langchain,32823611,0.4864864864864865,0.35121951219512193,0.40793201133144474
langchain-openai_32859047.txt.json,langchain,32859047,0.42962962962962964,0.26605504587155965,0.3286118980169972
langchain-openai_32922090.txt.json,langchain,32922090,0.5094339622641509,0.17647058823529413,0.2621359223300971
langchain-openai_32967898.txt.json,langchain,32967898,0.48739495798319327,0.23293172690763053,0.3152173913043478
langchain-openai_32992627.txt.json,langchain,32992627,0.24778761061946902,0.13526570048309178,0.175
langchain-openai_33050010.txt.json,langchain,33050010,0.2,0.13513513513513514,0.16129032258064516
langchain-openai_33053851.txt.json,langchain,33053851,0.4666666666666667,0.22702702702702704,0.3054545454545455
langchain-openai_33195652.txt.json,langchain,33195652,0.453125,0.2049469964664311,0.28223844282238447
langchain-openai_33269027.txt.json,langchain,33269027,0.3391304347826087,0.15476190476190477,0.2125340599455041
langchain-openai_33315875.txt.json,langchain,33315875,0.3137254901960784,0.11851851851851852,0.17204301075268819
langchain-openai_33330683.txt.json,langchain,33330683,0.3160919540229885,0.2696078431372549,0.29100529100529104
langchain-openai_33420151.txt.json,langchain,33420151,0.43703703703703706,0.28921568627450983,0.3480825958702065
langchain-openai_33425836.txt.json,langchain,33425836,0.22826086956521738,0.09417040358744394,0.13333333333333333
langchain-openai_33597031.txt.json,langchain,33597031,0.5730337078651685,0.18613138686131386,0.2809917355371901
langchain-openai_33711246.txt.json,langchain,33711246,0.33653846153846156,0.1977401129943503,0.24911032028469754
langchain-openai_33810185.txt.json,langchain,33810185,0.4732824427480916,0.3054187192118227,0.37125748502994016
langchain-openai_33890804.txt.json,langchain,33890804,0.3333333333333333,0.10843373493975904,0.16363636363636364
langchain-openai_33945221.txt.json,langchain,33945221,0.24299065420560748,0.08666666666666667,0.12776412776412777
langchain-openai_33968158.txt.json,langchain,33968158,0.24793388429752067,0.12658227848101267,0.1675977653631285
langchain-openai_34007765.txt.json,langchain,34007765,0.38650306748466257,0.16890080428954424,0.23507462686567163
langchain-openai_34111113.txt.json,langchain,34111113,0.4251968503937008,0.19494584837545126,0.26732673267326734
langchain-openai_34194233.txt.json,langchain,34194233,0.3673469387755102,0.11726384364820847,0.17777777777777778
langchain-openai_34374204.txt.json,langchain,34374204,0.375,0.1590909090909091,0.22340425531914895
langchain-openai_34393272.txt.json,langchain,34393272,0.42857142857142855,0.3779527559055118,0.401673640167364
langchain-openai_34407074.txt.json,langchain,34407074,0.4264705882352941,0.2577777777777778,0.3213296398891967
langchain-openai_34485977.txt.json,langchain,34485977,0.5826086956521739,0.22185430463576158,0.3213429256594724
langchain-openai_34496629.txt.json,langchain,34496629,0.20652173913043478,0.19,0.19791666666666669
langchain-openai_34591906.txt.json,langchain,34591906,0.40559440559440557,0.19205298013245034,0.2606741573033708
langchain-openai_34787529.txt.json,langchain,34787529,0.4452054794520548,0.29411764705882354,0.35422343324250677
langchain-openai_34790706.txt.json,langchain,34790706,0.44537815126050423,0.1606060606060606,0.2360801781737194
langchain-openai_34835196.txt.json,langchain,34835196,0.63,0.3181818181818182,0.42281879194630867
langchain-openai_34867043.txt.json,langchain,34867043,0.48026315789473684,0.30165289256198347,0.37055837563451777
langchain-openai_34977426.txt.json,langchain,34977426,0.30656934306569344,0.2346368715083799,0.26582278481012656
langchain-openai_35012613.txt.json,langchain,35012613,0.4861111111111111,0.24561403508771928,0.32634032634032634
langchain-openai_35014954.txt.json,langchain,35014954,0.32432432432432434,0.13382899628252787,0.1894736842105263
langchain-openai_35062787.txt.json,langchain,35062787,0.31386861313868614,0.23756906077348067,0.27044025157232704
langchain-openai_35099707.txt.json,langchain,35099707,0.39473684210526316,0.23684210526315788,0.29605263157894735
langchain-openai_35134952.txt.json,langchain,35134952,0.4557823129251701,0.27125506072874495,0.34010152284263956
langchain-openai_35141450.txt.json,langchain,35141450,0.3695652173913043,0.19615384615384615,0.2562814070351759
langchain-openai_35195153.txt.json,langchain,35195153,0.5793103448275863,0.28378378378378377,0.38095238095238093
langchain-openai_35224181.txt.json,langchain,35224181,0.3671875,0.2315270935960591,0.28398791540785495
langchain-openai_35271201.txt.json,langchain,35271201,0.26605504587155965,0.10175438596491228,0.1472081218274112
langchain-openai_35290508.txt.json,langchain,35290508,0.3106796116504854,0.09495548961424333,0.14545454545454545
langchain-openai_35300244.txt.json,langchain,35300244,0.1834862385321101,0.10638297872340426,0.1346801346801347
langchain-openai_35410568.txt.json,langchain,35410568,0.5,0.26199261992619927,0.34382566585956414
langchain-openai_35449781.txt.json,langchain,35449781,0.45185185185185184,0.17994100294985252,0.25738396624472576
langchain-openai_35458558.txt.json,langchain,35458558,0.37815126050420167,0.20454545454545456,0.26548672566371684
langchain-openai_35494918.txt.json,langchain,35494918,0.31521739130434784,0.17159763313609466,0.22222222222222224
langchain-openai_35520829.txt.json,langchain,35520829,0.44366197183098594,0.38414634146341464,0.411764705882353
langchain-openai_35574795.txt.json,langchain,35574795,0.20909090909090908,0.116751269035533,0.1498371335504886
langchain-openai_35578328.txt.json,langchain,35578328,0.5307692307692308,0.22186495176848875,0.3129251700680272
langchain-openai_35646759.txt.json,langchain,35646759,0.4358974358974359,0.25888324873096447,0.3248407643312102
langchain-openai_35721901.txt.json,langchain,35721901,0.45390070921985815,0.3004694835680751,0.36158192090395486
langchain-openai_35723332.txt.json,langchain,35723332,0.4803921568627451,0.24257425742574257,0.3223684210526315
langchain-openai_35841019.txt.json,langchain,35841019,0.5660377358490566,0.15228426395939088,0.24000000000000002
langchain-openai_35888225.txt.json,langchain,35888225,0.3220338983050847,0.2835820895522388,0.30158730158730157
langchain-openai_35893822.txt.json,langchain,35893822,0.5257731958762887,0.2361111111111111,0.3258785942492013
langchain-openai_35925677.txt.json,langchain,35925677,0.22988505747126436,0.06472491909385113,0.101010101010101
langchain-openai_35931619.txt.json,langchain,35931619,0.3805309734513274,0.19457013574660634,0.25748502994011974
langchain-openai_35956361.txt.json,langchain,35956361,0.4550898203592814,0.2733812949640288,0.3415730337078652
langchain-openai_36159459.txt.json,langchain,36159459,0.6220472440944882,0.35267857142857145,0.4501424501424502
langchain-openai_36225403.txt.json,langchain,36225403,0.37373737373737376,0.20218579234972678,0.26241134751773054
langchain-openai_36432595.txt.json,langchain,36432595,0.288,0.225,0.25263157894736843
langchain-openai_36613060.txt.json,langchain,36613060,0.4107142857142857,0.3791208791208791,0.39428571428571424
langchain-openai_36621986.txt.json,langchain,36621986,0.5294117647058824,0.25925925925925924,0.34806629834254144
langchain-openai_36624486.txt.json,langchain,36624486,0.5982905982905983,0.15695067264573992,0.24866785079928952
langchain-openai_36671830.txt.json,langchain,36671830,0.2857142857142857,0.1111111111111111,0.16
langchain-openai_36726508.txt.json,langchain,36726508,0.6557377049180327,0.5633802816901409,0.6060606060606061
langchain-openai_36802665.txt.json,langchain,36802665,0.3006993006993007,0.2792207792207792,0.2895622895622896
langchain-openai_36818744.txt.json,langchain,36818744,0.3333333333333333,0.17766497461928935,0.23178807947019867
langchain-openai_36912920.txt.json,langchain,36912920,0.6261682242990654,0.23674911660777384,0.34358974358974353
langchain-openai_36914096.txt.json,langchain,36914096,0.4383561643835616,0.24806201550387597,0.31683168316831684
langchain-openai_36928733.txt.json,langchain,36928733,0.2967032967032967,0.1875,0.2297872340425532
langchain-openai_36949825.txt.json,langchain,36949825,0.5819672131147541,0.221875,0.3212669683257919
langchain-openai_37011573.txt.json,langchain,37011573,0.3673469387755102,0.2748091603053435,0.31441048034934505
langchain-openai_37180128.txt.json,langchain,37180128,0.5724137931034483,0.22493224932249323,0.3229571984435798
langchain-openai_37237016.txt.json,langchain,37237016,0.37610619469026546,0.38636363636363635,0.3811659192825112
langchain-openai_37238785.txt.json,langchain,37238785,0.5178571428571429,0.24892703862660945,0.336231884057971
langchain-openai_37243314.txt.json,langchain,37243314,0.5754716981132075,0.22426470588235295,0.32275132275132273
langchain-openai_37280640.txt.json,langchain,37280640,0.5934959349593496,0.2347266881028939,0.33640552995391704
langchain-openai_37286057.txt.json,langchain,37286057,0.3644067796610169,0.16044776119402984,0.22279792746113988
langchain-openai_37327065.txt.json,langchain,37327065,0.4785714285714286,0.21543408360128619,0.29711751662971175
langchain-openai_37502665.txt.json,langchain,37502665,0.4462809917355372,0.24770642201834864,0.3185840707964602
langchain-openai_37530966.txt.json,langchain,37530966,0.5034013605442177,0.29838709677419356,0.37468354430379747
langchain-openai_37541907.txt.json,langchain,37541907,0.4557823129251701,0.18406593406593408,0.2622309197651663
langchain-openai_37544128.txt.json,langchain,37544128,0.3333333333333333,0.1651376146788991,0.2208588957055215
langchain-openai_37674046.txt.json,langchain,37674046,0.171875,0.125,0.14473684210526316
langchain-openai_37684701.txt.json,langchain,37684701,0.3418803418803419,0.14925373134328357,0.20779220779220778
langchain-openai_37714356.txt.json,langchain,37714356,0.4198473282442748,0.1870748299319728,0.25882352941176473
langchain-openai_37737892.txt.json,langchain,37737892,0.4444444444444444,0.1752988047808765,0.2514285714285714
langchain-openai_37757567.txt.json,langchain,37757567,0.5,0.30042918454935624,0.3753351206434316
langchain-openai_37927490.txt.json,langchain,37927490,0.4782608695652174,0.21739130434782608,0.29891304347826086
langchain-openai_37959984.txt.json,langchain,37959984,0.3793103448275862,0.11458333333333333,0.17600000000000002
langchain-openai_37962046.txt.json,langchain,37962046,0.32710280373831774,0.23809523809523808,0.2755905511811024
langchain-openai_37969975.txt.json,langchain,37969975,0.35398230088495575,0.17857142857142858,0.23738872403560832
langchain-openai_38053954.txt.json,langchain,38053954,0.3769230769230769,0.23557692307692307,0.28994082840236685
langchain-openai_7579465.txt.json,langchain,7579465,0.5190839694656488,0.384180790960452,0.44155844155844154
langchain-openai_9060889.txt.json,langchain,9060889,0.4420289855072464,0.2147887323943662,0.2890995260663507
langchain-openai_9747750.txt.json,langchain,9747750,0.3235294117647059,0.3142857142857143,0.31884057971014496
openai_10023032.txt.json,openai,10023032,0.40555555555555556,0.3146551724137931,0.35436893203883496
openai_10666450.txt.json,openai,10666450,0.2558139534883721,0.25,0.25287356321839083
openai_11250870.txt.json,openai,11250870,0.2577777777777778,0.2230769230769231,0.23917525773195877
openai_11600250.txt.json,openai,11600250,0.30256410256410254,0.2935323383084577,0.29797979797979796
openai_12202526.txt.json,openai,12202526,0.36363636363636365,0.23003194888178913,0.28180039138943247
openai_12791683.txt.json,openai,12791683,0.26576576576576577,0.2757009345794392,0.2706422018348624
openai_12920324.txt.json,openai,12920324,0.4864864864864865,0.3364485981308411,0.3977900552486188
openai_14668458.txt.json,openai,14668458,0.38235294117647056,0.20634920634920634,0.26804123711340205
openai_15070725.txt.json,openai,15070725,0.27932960893854747,0.2976190476190476,0.2881844380403458
openai_15314218.txt.json,openai,15314218,0.28780487804878047,0.2822966507177033,0.28502415458937197
openai_17329672.txt.json,openai,17329672,0.36363636363636365,0.24880382775119617,0.29545454545454547
openai_17360565.txt.json,openai,17360565,0.22083333333333333,0.25980392156862747,0.23873873873873874
openai_17634151.txt.json,openai,17634151,0.31891891891891894,0.27699530516431925,0.2964824120603015
openai_17898283.txt.json,openai,17898283,0.25396825396825395,0.15434083601286175,0.192
openai_18177893.txt.json,openai,18177893,0.30718954248366015,0.19262295081967212,0.2367758186397985
openai_18832739.txt.json,openai,18832739,0.23580786026200873,0.2151394422310757,0.22499999999999998
openai_19538912.txt.json,openai,19538912,0.21153846153846154,0.2268041237113402,0.2189054726368159
openai_19682250.txt.json,openai,19682250,0.2694610778443114,0.2459016393442623,0.2571428571428571
openai_19716270.txt.json,openai,19716270,0.34545454545454546,0.20284697508896798,0.25560538116591924
openai_20150519.txt.json,openai,20150519,0.2465753424657534,0.23893805309734514,0.24269662921348314
openai_2018836.txt.json,openai,2018836,0.3524904214559387,0.3817427385892116,0.3665338645418327
openai_20396475.txt.json,openai,20396475,0.45930232558139533,0.2453416149068323,0.31983805668016196
openai_21768294.txt.json,openai,21768294,0.36538461538461536,0.2923076923076923,0.32478632478632474
openai_22152042.txt.json,openai,22152042,0.44244604316546765,0.41694915254237286,0.4293193717277487
openai_22629486.txt.json,openai,22629486,0.26495726495726496,0.22962962962962963,0.24603174603174605
openai_22723755.txt.json,openai,22723755,0.15789473684210525,0.09905660377358491,0.12173913043478263
openai_22919255.txt.json,openai,22919255,0.3333333333333333,0.15112540192926044,0.2079646017699115
openai_22920823.txt.json,openai,22920823,0.35526315789473684,0.242152466367713,0.288
openai_23872561.txt.json,openai,23872561,0.36363636363636365,0.22325581395348837,0.27665706051873196
openai_23934175.txt.json,openai,23934175,0.22012578616352202,0.13409961685823754,0.16666666666666669
openai_24192840.txt.json,openai,24192840,0.37745098039215685,0.27697841726618705,0.31950207468879666
openai_24215626.txt.json,openai,24215626,0.3548387096774194,0.16988416988416988,0.22976501305483027
openai_24300108.txt.json,openai,24300108,0.28699551569506726,0.2612244897959184,0.27350427350427353
openai_24482640.txt.json,openai,24482640,0.3542600896860987,0.3062015503875969,0.3284823284823285
openai_24532791.txt.json,openai,24532791,0.3141025641025641,0.1891891891891892,0.236144578313253
openai_24552547.txt.json,openai,24552547,0.35,0.315,0.331578947368421
openai_24672735.txt.json,openai,24672735,0.3191489361702128,0.3103448275862069,0.3146853146853147
openai_2478231.txt.json,openai,2478231,0.450261780104712,0.21182266009852216,0.288107202680067
openai_25277158.txt.json,openai,25277158,0.3472222222222222,0.19633507853403143,0.2508361204013378
openai_25426027.txt.json,openai,25426027,0.2723404255319149,0.28444444444444444,0.2782608695652174
openai_25526801.txt.json,openai,25526801,0.2571428571428571,0.2694610778443114,0.26315789473684215
openai_25904064.txt.json,openai,25904064,0.21014492753623187,0.25327510917030566,0.22970297029702968
openai_26009832.txt.json,openai,26009832,0.3902439024390244,0.2318840579710145,0.2909090909090909
openai_26061748.txt.json,openai,26061748,0.32857142857142857,0.359375,0.34328358208955223
openai_26135587.txt.json,openai,26135587,0.27040816326530615,0.28342245989304815,0.27676240208877284
openai_26362109.txt.json,openai,26362109,0.2116788321167883,0.18238993710691823,0.19594594594594592
openai_26388769.txt.json,openai,26388769,0.36153846153846153,0.3821138211382114,0.3715415019762846
openai_26425313.txt.json,openai,26425313,0.17777777777777778,0.14222222222222222,0.1580246913580247
openai_26620827.txt.json,openai,26620827,0.21875,0.2545454545454545,0.23529411764705882
openai_26693196.txt.json,openai,26693196,0.28313253012048195,0.18503937007874016,0.22380952380952382
openai_26698563.txt.json,openai,26698563,0.2459016393442623,0.21951219512195122,0.23195876288659795
openai_26759600.txt.json,openai,26759600,0.3401360544217687,0.3333333333333333,0.33670033670033667
openai_26771015.txt.json,openai,26771015,0.28,0.19678714859437751,0.23113207547169812
openai_26867006.txt.json,openai,26867006,0.27167630057803466,0.26256983240223464,0.26704545454545453
openai_26883674.txt.json,openai,26883674,0.2702702702702703,0.18248175182481752,0.2178649237472767
openai_26989696.txt.json,openai,26989696,0.3333333333333333,0.3121951219512195,0.3224181360201511
openai_26989706.txt.json,openai,26989706,0.2923076923076923,0.19791666666666666,0.2360248447204969
openai_27398178.txt.json,openai,27398178,0.4801980198019802,0.43891402714932126,0.458628841607565
openai_28025003.txt.json,openai,28025003,0.18994413407821228,0.19653179190751446,0.19318181818181815
openai_28081773.txt.json,openai,28081773,0.24444444444444444,0.21890547263681592,0.23097112860892385
openai_28085050.txt.json,openai,28085050,0.2694063926940639,0.3072916666666667,0.2871046228710462
openai_28328845.txt.json,openai,28328845,0.3672316384180791,0.28761061946902655,0.32258064516129037
openai_28341742.txt.json,openai,28341742,0.3728813559322034,0.3424124513618677,0.35699797160243407
openai_28357313.txt.json,openai,28357313,0.2621951219512195,0.16996047430830039,0.20623501199040764
openai_28532672.txt.json,openai,28532672,0.1821705426356589,0.2,0.19066937119675456
openai_28751072.txt.json,openai,28751072,0.5064102564102564,0.32916666666666666,0.398989898989899
openai_28835437.txt.json,openai,28835437,0.310126582278481,0.23671497584541062,0.26849315068493146
openai_29232865.txt.json,openai,29232865,0.35555555555555557,0.32653061224489793,0.3404255319148936
openai_29372157.txt.json,openai,29372157,0.19161676646706588,0.11940298507462686,0.1471264367816092
openai_29720994.txt.json,openai,29720994,0.25597269624573377,0.2508361204013378,0.25337837837837834
openai_29853884.txt.json,openai,29853884,0.23357664233576642,0.22377622377622378,0.22857142857142856
openai_30050108.txt.json,openai,30050108,0.2768361581920904,0.1794871794871795,0.21777777777777776
openai_30278795.txt.json,openai,30278795,0.2511013215859031,0.28217821782178215,0.26573426573426573
openai_30296261.txt.json,openai,30296261,0.21904761904761905,0.16974169741697417,0.19126819126819128
openai_30338186.txt.json,openai,30338186,0.3157894736842105,0.22966507177033493,0.2659279778393352
openai_30400950.txt.json,openai,30400950,0.2804878048780488,0.19491525423728814,0.23
openai_30412320.txt.json,openai,30412320,0.288135593220339,0.204,0.2388758782201405
openai_30621090.txt.json,openai,30621090,0.3425414364640884,0.2938388625592417,0.3163265306122449
openai_30697269.txt.json,openai,30697269,0.19205298013245034,0.12946428571428573,0.15466666666666667
openai_30785934.txt.json,openai,30785934,0.3333333333333333,0.23693379790940766,0.27698574338085535
openai_31114497.txt.json,openai,31114497,0.33544303797468356,0.27040816326530615,0.2994350282485876
openai_31292491.txt.json,openai,31292491,0.2391304347826087,0.19298245614035087,0.21359223300970873
openai_31387225.txt.json,openai,31387225,0.2827586206896552,0.22043010752688172,0.24773413897280966
openai_31438536.txt.json,openai,31438536,0.21761658031088082,0.23595505617977527,0.22641509433962262
openai_31515467.txt.json,openai,31515467,0.38095238095238093,0.21052631578947367,0.2711864406779661
