filename,model_type,doc_id,summaqa_avg_prob,summaqa_avg_fscore
langchain-openai_10023032.txt.json,langchain,10023032,0.09595769924181764,0.0
langchain-openai_10666450.txt.json,langchain,10666450,0.08649366907233935,0.001637396468158614
langchain-openai_11250870.txt.json,langchain,11250870,0.030224302592051652,0.0
langchain-openai_11600250.txt.json,langchain,11600250,0.06600847957442965,0.0014623712057922583
langchain-openai_12202526.txt.json,langchain,12202526,0.09579103435872316,0.007469654528478057
langchain-openai_12791683.txt.json,langchain,12791683,0.06784943141013709,0.03402430902430902
langchain-openai_12920324.txt.json,langchain,12920324,0.08166052807456044,0.008285499593422934
langchain-openai_14668458.txt.json,langchain,14668458,0.08983767073917782,0.007941195346062954
langchain-openai_15070725.txt.json,langchain,15070725,0.05589754569278352,0.004861944777911164
langchain-openai_15314218.txt.json,langchain,15314218,0.08186840442043306,0.030201261495498097
langchain-openai_17329672.txt.json,langchain,17329672,0.07328941382064008,0.0004846142238627527
langchain-openai_17360565.txt.json,langchain,17360565,0.09392213174365015,0.01100087211181119
langchain-openai_17634151.txt.json,langchain,17634151,0.023005583412975886,0.0
langchain-openai_17898283.txt.json,langchain,17898283,0.05563255738303889,0.0001589067217543302
langchain-openai_18177893.txt.json,langchain,18177893,0.08268933369740898,0.0008304898323465198
langchain-openai_18832739.txt.json,langchain,18832739,0.09389517333716974,3.0958793845391784e-05
langchain-openai_19538912.txt.json,langchain,19538912,0.055638576403672445,0.005975907478411652
langchain-openai_19682250.txt.json,langchain,19682250,0.07859975469552657,0.00045454545454545455
langchain-openai_19716270.txt.json,langchain,19716270,0.05074635483693368,0.007177197155073526
langchain-openai_20150519.txt.json,langchain,20150519,0.07318809413662676,0.009533431007510324
langchain-openai_2018836.txt.json,langchain,2018836,0.07849962651966841,0.0
langchain-openai_20396475.txt.json,langchain,20396475,0.08364569149459901,0.004005791505791506
langchain-openai_21768294.txt.json,langchain,21768294,0.09583543747238389,0.0
langchain-openai_22152042.txt.json,langchain,22152042,0.0770267708167962,0.0012909745561098017
langchain-openai_22629486.txt.json,langchain,22629486,0.058811518539876706,0.01098901098901099
langchain-openai_22723755.txt.json,langchain,22723755,0.04856363151798417,0.001644736842105263
langchain-openai_22919255.txt.json,langchain,22919255,0.0646527976471199,0.00019841269841269844
langchain-openai_22920823.txt.json,langchain,22920823,0.011240250847526136,0.0023130624603150372
langchain-openai_23872561.txt.json,langchain,23872561,0.03743382342569627,0.0030112687440273646
langchain-openai_23934175.txt.json,langchain,23934175,0.0827514573450815,0.0
langchain-openai_24192840.txt.json,langchain,24192840,0.10523609878022958,0.002366208373566233
langchain-openai_24215626.txt.json,langchain,24215626,0.06710460456544835,0.003031702971930109
langchain-openai_24300108.txt.json,langchain,24300108,0.09860369514795278,0.0002193222941111964
langchain-openai_24482640.txt.json,langchain,24482640,0.06767744351040017,0.0
langchain-openai_24532791.txt.json,langchain,24532791,0.046409851279930636,0.005862309299904414
langchain-openai_24552547.txt.json,langchain,24552547,0.09673341283840793,7.28862973760933e-05
langchain-openai_24672735.txt.json,langchain,24672735,0.07289539334816847,0.004715208255031264
langchain-openai_2478231.txt.json,langchain,2478231,0.10224361535630015,0.0
langchain-openai_25277158.txt.json,langchain,25277158,0.05119417455317927,0.08251970505975083
langchain-openai_25426027.txt.json,langchain,25426027,0.021590338614774024,0.0
langchain-openai_25526801.txt.json,langchain,25526801,0.07740798695205804,4.81069899456391e-05
langchain-openai_25904064.txt.json,langchain,25904064,0.07807024167841893,0.0019377521696262421
langchain-openai_26009832.txt.json,langchain,26009832,0.040450930186608995,8.438462512130289e-05
langchain-openai_26061748.txt.json,langchain,26061748,0.09728527320106044,0.0066660844758827465
langchain-openai_26135587.txt.json,langchain,26135587,0.039959688223948825,0.007457096709065213
langchain-openai_26362109.txt.json,langchain,26362109,0.057666406804236355,0.007703857703857703
langchain-openai_26388769.txt.json,langchain,26388769,0.0884875932763984,0.0009045300123305149
langchain-openai_26425313.txt.json,langchain,26425313,0.05657878980585422,0.005790900540361101
langchain-openai_26620827.txt.json,langchain,26620827,0.0635534511367057,0.0047076538437006285
langchain-openai_26693196.txt.json,langchain,26693196,0.04969912802059931,0.02874648504975654
langchain-openai_26698563.txt.json,langchain,26698563,0.04384585821568627,0.0003024803387779794
langchain-openai_26759600.txt.json,langchain,26759600,0.02756823882160091,0.003753889017877874
langchain-openai_26771015.txt.json,langchain,26771015,0.049526767232139696,7.777864198491094e-05
langchain-openai_26867006.txt.json,langchain,26867006,0.08400873197446557,0.0
langchain-openai_26883674.txt.json,langchain,26883674,0.059138040015829896,0.000450755014649538
langchain-openai_26989696.txt.json,langchain,26989696,0.09844797881508668,0.0
langchain-openai_26989706.txt.json,langchain,26989706,0.04418382227807148,0.00022302776725760008
langchain-openai_27398178.txt.json,langchain,27398178,0.031994292714056856,0.00967640344647378
langchain-openai_28025003.txt.json,langchain,28025003,0.08630000046369704,0.002589877267296622
langchain-openai_28081773.txt.json,langchain,28081773,0.049438755250657385,0.0016215668389581433
langchain-openai_28085050.txt.json,langchain,28085050,0.029250719333786725,0.0021923799056646977
langchain-openai_28328845.txt.json,langchain,28328845,0.084835236779756,0.02188789429080431
langchain-openai_28341742.txt.json,langchain,28341742,0.07012985523181911,0.0
langchain-openai_28357313.txt.json,langchain,28357313,0.0734610741804391,0.0
langchain-openai_28532672.txt.json,langchain,28532672,0.10407614810769096,0.01861958493667473
langchain-openai_28751072.txt.json,langchain,28751072,0.04866832864842185,0.0
langchain-openai_28835437.txt.json,langchain,28835437,0.06460418990275389,0.0019662132338188676
langchain-openai_29232865.txt.json,langchain,29232865,0.05870615102761364,0.012561086429407188
langchain-openai_29372157.txt.json,langchain,29372157,0.07193408797805508,0.008633360503104643
langchain-openai_29720994.txt.json,langchain,29720994,0.05635144125648926,0.023320748789646656
langchain-openai_29853884.txt.json,langchain,29853884,0.04671673734673676,7.830028897444628e-05
langchain-openai_30050108.txt.json,langchain,30050108,0.057839508044736365,0.0006639491075288741
langchain-openai_30278795.txt.json,langchain,30278795,0.041524081378832525,0.005732246221376657
langchain-openai_30296261.txt.json,langchain,30296261,0.05752499152462204,0.0025795878729021884
langchain-openai_30338186.txt.json,langchain,30338186,0.05880456978552947,0.0
langchain-openai_30400950.txt.json,langchain,30400950,0.061206362517550586,0.0
langchain-openai_30412320.txt.json,langchain,30412320,0.07583653271552991,0.007779969318430856
langchain-openai_30621090.txt.json,langchain,30621090,0.050894020474035795,0.011382840867376948
langchain-openai_30697269.txt.json,langchain,30697269,0.07131868563147033,0.027490223864533255
langchain-openai_30785934.txt.json,langchain,30785934,0.06303704587425438,0.0010429817774436322
langchain-openai_31114497.txt.json,langchain,31114497,0.048168873570938645,0.011556392101664063
langchain-openai_31292491.txt.json,langchain,31292491,0.0922920325032945,0.0
langchain-openai_31387225.txt.json,langchain,31387225,0.053585980021385204,0.00170784140465626
langchain-openai_31438536.txt.json,langchain,31438536,0.1002671414078866,0.0037016675829210192
langchain-openai_31515467.txt.json,langchain,31515467,0.09379672740779624,0.0
langchain-openai_31598157.txt.json,langchain,31598157,0.07044855179057256,0.0038093397314182945
langchain-openai_31623127.txt.json,langchain,31623127,0.08124809091136155,0.005416249428820487
langchain-openai_31646728.txt.json,langchain,31646728,0.07198019045864458,0.0
langchain-openai_31692481.txt.json,langchain,31692481,0.09075702170733936,0.0
langchain-openai_31734469.txt.json,langchain,31734469,0.08658732278879043,0.0
langchain-openai_31776283.txt.json,langchain,31776283,0.0503902470562556,0.00022844161504036523
langchain-openai_31878829.txt.json,langchain,31878829,0.06911586485885028,0.0
langchain-openai_31921993.txt.json,langchain,31921993,0.015332591700971229,0.0
langchain-openai_31933937.txt.json,langchain,31933937,0.07115293349294567,0.0
langchain-openai_32116644.txt.json,langchain,32116644,0.08609363132621177,0.0034102947221958703
langchain-openai_32252380.txt.json,langchain,32252380,0.10034825998317341,0.0057335401379545
langchain-openai_32281301.txt.json,langchain,32281301,0.09775121703617284,0.018656905932787942
langchain-openai_32524041.txt.json,langchain,32524041,0.0771787555049394,0.00887591677892531
langchain-openai_32547622.txt.json,langchain,32547622,0.09160728268186326,0.02574482386408362
