filename,model_type,doc_id,summaqa_avg_prob,summaqa_avg_fscore
langchain-openai_10023032.txt.json,langchain,10023032,0.08474233685441876,0.0
langchain-openai_10666450.txt.json,langchain,10666450,0.0770312614732381,0.007563808611957974
langchain-openai_11250870.txt.json,langchain,11250870,0.03434276696160535,0.0
langchain-openai_11600250.txt.json,langchain,11600250,0.06709221010707551,0.004777740517177137
langchain-openai_12202526.txt.json,langchain,12202526,0.09007425625816363,0.00026884019102553145
langchain-openai_12791683.txt.json,langchain,12791683,0.03746599081832814,6.223549912870301e-05
langchain-openai_12920324.txt.json,langchain,12920324,0.04496534190867607,0.0012974796942188246
langchain-openai_14668458.txt.json,langchain,14668458,0.07710152292307818,0.0038645146624232784
langchain-openai_15070725.txt.json,langchain,15070725,0.104226224604441,0.0017229113867769331
langchain-openai_15314218.txt.json,langchain,15314218,0.0907209352698437,0.008079130172153427
langchain-openai_17329672.txt.json,langchain,17329672,0.05393311690599187,0.0017730496453900709
langchain-openai_17360565.txt.json,langchain,17360565,0.08406703971129305,0.002594170633092789
langchain-openai_17634151.txt.json,langchain,17634151,0.02921471733455516,0.0
langchain-openai_17898283.txt.json,langchain,17898283,0.08161322577654766,0.00401748788845563
langchain-openai_18177893.txt.json,langchain,18177893,0.08458607879654395,0.0012752698950990534
langchain-openai_18832739.txt.json,langchain,18832739,0.09819949752270304,0.0
langchain-openai_19538912.txt.json,langchain,19538912,0.07132913963716164,0.0046543551051063566
langchain-openai_19682250.txt.json,langchain,19682250,0.09059030106714504,0.002922077922077922
langchain-openai_19716270.txt.json,langchain,19716270,0.039422285814112376,0.011991898407035132
langchain-openai_20150519.txt.json,langchain,20150519,0.06878736426738902,0.004585018621047862
langchain-openai_2018836.txt.json,langchain,2018836,0.08231173400915875,0.0
langchain-openai_20396475.txt.json,langchain,20396475,0.08705582591633051,0.0033783783783783786
langchain-openai_21768294.txt.json,langchain,21768294,0.0724590787602527,0.0001001001001001001
langchain-openai_22152042.txt.json,langchain,22152042,0.09119957072769792,0.000574052812858783
langchain-openai_22629486.txt.json,langchain,22629486,0.0627499413435094,0.005494505494505495
langchain-openai_22723755.txt.json,langchain,22723755,0.042067516712497886,0.000334981191118213
langchain-openai_22919255.txt.json,langchain,22919255,0.09359510166437499,0.0
langchain-openai_22920823.txt.json,langchain,22920823,0.01159374390978737,0.009189285125114001
langchain-openai_23872561.txt.json,langchain,23872561,0.060138763049755684,0.00017415534656913965
langchain-openai_23934175.txt.json,langchain,23934175,0.0995006515504488,0.0
langchain-openai_24192840.txt.json,langchain,24192840,0.0959463287505563,0.004387464387464388
langchain-openai_24215626.txt.json,langchain,24215626,0.07966542430514291,0.005888733922206726
langchain-openai_24300108.txt.json,langchain,24300108,0.08265987221955966,0.0002193222941111964
langchain-openai_24482640.txt.json,langchain,24482640,0.06359060745297837,0.0
langchain-openai_24532791.txt.json,langchain,24532791,0.08013781110363877,0.0018482115862350783
langchain-openai_24552547.txt.json,langchain,24552547,0.09641833674656797,0.00039233581533480217
langchain-openai_24672735.txt.json,langchain,24672735,0.06144554192848657,0.004489991153334043
langchain-openai_2478231.txt.json,langchain,2478231,0.10287491864687283,0.0
langchain-openai_25277158.txt.json,langchain,25277158,0.05315878978286087,0.07915758896151052
langchain-openai_25426027.txt.json,langchain,25426027,0.03455913205142493,0.00020903010033444816
langchain-openai_25526801.txt.json,langchain,25526801,0.09590909144009006,0.0
langchain-openai_25904064.txt.json,langchain,25904064,0.09189234206920371,0.0005944949765174484
langchain-openai_26009832.txt.json,langchain,26009832,0.03538192044966387,0.005845112611518596
langchain-openai_26061748.txt.json,langchain,26061748,0.09124003654152628,0.009436522891133843
langchain-openai_26135587.txt.json,langchain,26135587,0.048357434545122965,0.007130358705161857
langchain-openai_26362109.txt.json,langchain,26362109,0.05973358841918132,0.002351442351442352
langchain-openai_26388769.txt.json,langchain,26388769,0.09857729918865571,0.0003177390359128726
langchain-openai_26425313.txt.json,langchain,26425313,0.05307566205393067,0.004107347406316479
langchain-openai_26620827.txt.json,langchain,26620827,0.04854558697977054,0.0035744763855362935
langchain-openai_26693196.txt.json,langchain,26693196,0.06356499315918668,0.035028859479301955
langchain-openai_26698563.txt.json,langchain,26698563,0.037529853504741355,0.0021367521367521365
langchain-openai_26759600.txt.json,langchain,26759600,0.016504769394322914,0.0035254237288135596
langchain-openai_26771015.txt.json,langchain,26771015,0.03142269477167402,0.00388331475287997
langchain-openai_26867006.txt.json,langchain,26867006,0.057931268424981947,0.0
langchain-openai_26883674.txt.json,langchain,26883674,0.06893006798924327,0.009991794036212505
langchain-openai_26989696.txt.json,langchain,26989696,0.10489651831609706,0.0020449897750511245
