filename,model_type,bert_score_precision,bert_score_recall,bert_score_f1
langchain-openai_10023032.txt.json,langchain,0.7336136102676392,0.7233412861824036,0.7284411787986755
langchain-openai_10666450.txt.json,langchain,0.7246938347816467,0.6504163146018982,0.6855490207672119
langchain-openai_11250870.txt.json,langchain,0.6441628336906433,0.49825429916381836,0.5618909001350403
langchain-openai_11600250.txt.json,langchain,0.6966797113418579,0.6777942776679993,0.6871072053909302
langchain-openai_12202526.txt.json,langchain,0.67681884765625,0.5792568922042847,0.6242489814758301
langchain-openai_12791683.txt.json,langchain,0.7044177055358887,0.6112760901451111,0.6545500159263611
langchain-openai_12920324.txt.json,langchain,0.7198612689971924,0.6323266625404358,0.6732606887817383
langchain-openai_14668458.txt.json,langchain,0.6823129653930664,0.5897810459136963,0.6326816082000732
langchain-openai_15070725.txt.json,langchain,0.7129001617431641,0.7069339752197266,0.7099045515060425
langchain-openai_15314218.txt.json,langchain,0.7303901314735413,0.698967456817627,0.7143334150314331
langchain-openai_17329672.txt.json,langchain,0.691643476486206,0.6298894286155701,0.6593235731124878
langchain-openai_17360565.txt.json,langchain,0.7172372937202454,0.6843224167823792,0.7003933787345886
langchain-openai_17634151.txt.json,langchain,0.6601579189300537,0.6259787082672119,0.6426141858100891
langchain-openai_17898283.txt.json,langchain,0.679470419883728,0.6280057430267334,0.6527252197265625
langchain-openai_18177893.txt.json,langchain,0.7158015966415405,0.6860608458518982,0.7006157636642456
langchain-openai_18832739.txt.json,langchain,0.7283840179443359,0.6838197708129883,0.7053987383842468
langchain-openai_19538912.txt.json,langchain,0.6577259302139282,0.614119291305542,0.6351750493049622
langchain-openai_19682250.txt.json,langchain,0.6406281590461731,0.6256140470504761,0.6330320835113525
langchain-openai_19716270.txt.json,langchain,0.699424147605896,0.5922297239303589,0.6413788795471191
langchain-openai_20150519.txt.json,langchain,0.7306981682777405,0.6399524211883545,0.6823213696479797
langchain-openai_2018836.txt.json,langchain,0.7613996267318726,0.6723017692565918,0.7140821814537048
langchain-openai_20396475.txt.json,langchain,0.7404146194458008,0.6661751866340637,0.7013357281684875
langchain-openai_21768294.txt.json,langchain,0.7010345458984375,0.6717473268508911,0.6860785484313965
langchain-openai_22152042.txt.json,langchain,0.7402530908584595,0.6793112754821777,0.7084740996360779
langchain-openai_22629486.txt.json,langchain,0.7378793358802795,0.6253490447998047,0.6769697070121765
langchain-openai_22723755.txt.json,langchain,0.6351262331008911,0.5825545191764832,0.6077055335044861
langchain-openai_22919255.txt.json,langchain,0.7832545638084412,0.6482546329498291,0.7093889713287354
langchain-openai_22920823.txt.json,langchain,0.671380877494812,0.5506770610809326,0.6050679683685303
langchain-openai_23872561.txt.json,langchain,0.688944935798645,0.6036081910133362,0.6434594988822937
langchain-openai_23934175.txt.json,langchain,0.7444703578948975,0.6383712291717529,0.6873505115509033
langchain-openai_24192840.txt.json,langchain,0.6832309365272522,0.593805193901062,0.6353869438171387
langchain-openai_24215626.txt.json,langchain,0.7220354080200195,0.6300051808357239,0.6728881597518921
langchain-openai_24300108.txt.json,langchain,0.7201563119888306,0.667617917060852,0.6928926110267639
langchain-openai_24482640.txt.json,langchain,0.7795950174331665,0.6614760160446167,0.7156946659088135
langchain-openai_24532791.txt.json,langchain,0.7495716214179993,0.687880277633667,0.7174021601676941
langchain-openai_24552547.txt.json,langchain,0.7105917930603027,0.6350029706954956,0.6706742644309998
langchain-openai_24672735.txt.json,langchain,0.6606453657150269,0.6791739463806152,0.6697815656661987
langchain-openai_2478231.txt.json,langchain,0.7033434510231018,0.6472887396812439,0.6741529107093811
langchain-openai_25277158.txt.json,langchain,0.653738796710968,0.559882402420044,0.6031813621520996
langchain-openai_25426027.txt.json,langchain,0.6684665083885193,0.6058589220046997,0.6356247663497925
langchain-openai_25526801.txt.json,langchain,0.6696009635925293,0.6207557320594788,0.6442538499832153
langchain-openai_25904064.txt.json,langchain,0.6929482817649841,0.5790024399757385,0.6308715343475342
langchain-openai_26009832.txt.json,langchain,0.6767370104789734,0.5469143390655518,0.6049389243125916
langchain-openai_26061748.txt.json,langchain,0.6676933765411377,0.6765468716621399,0.672091007232666
langchain-openai_26135587.txt.json,langchain,0.6714314818382263,0.6285174489021301,0.6492661237716675
langchain-openai_26362109.txt.json,langchain,0.655242919921875,0.6175674200057983,0.6358475685119629
langchain-openai_26388769.txt.json,langchain,0.6989398002624512,0.6959702372550964,0.6974518299102783
