filename,model_type,bert_score_precision,bert_score_recall,bert_score_f1
langchain-openai_10023032.txt.json,langchain,0.7107076644897461,0.7235136032104492,0.7170534133911133
langchain-openai_10666450.txt.json,langchain,0.7366583347320557,0.6545841097831726,0.6932002902030945
langchain-openai_11250870.txt.json,langchain,0.6723374128341675,0.49752572178840637,0.5718706250190735
langchain-openai_11600250.txt.json,langchain,0.6530612707138062,0.6480752825737,0.6505587100982666
langchain-openai_12202526.txt.json,langchain,0.6668169498443604,0.5797733068466187,0.6202561855316162
langchain-openai_12791683.txt.json,langchain,0.6896121501922607,0.6050911545753479,0.644592821598053
langchain-openai_12920324.txt.json,langchain,0.7338537573814392,0.6718559265136719,0.7014876008033752
langchain-openai_14668458.txt.json,langchain,0.7288012504577637,0.6345720291137695,0.6784303188323975
langchain-openai_15070725.txt.json,langchain,0.7179669141769409,0.632699191570282,0.6726416349411011
langchain-openai_15314218.txt.json,langchain,0.7020179033279419,0.6669060587882996,0.684011697769165
langchain-openai_17329672.txt.json,langchain,0.7012033462524414,0.6654013395309448,0.6828333735466003
langchain-openai_17360565.txt.json,langchain,0.7187079787254333,0.702946126461029,0.7107396125793457
langchain-openai_17634151.txt.json,langchain,0.6772929430007935,0.6250561475753784,0.6501269936561584
langchain-openai_17898283.txt.json,langchain,0.6635494232177734,0.6144229173660278,0.6380419135093689
langchain-openai_18177893.txt.json,langchain,0.6993098855018616,0.6626800298690796,0.6805023550987244
langchain-openai_18832739.txt.json,langchain,0.7278918623924255,0.6709712147712708,0.6982734799385071
langchain-openai_19538912.txt.json,langchain,0.6566716432571411,0.6075047254562378,0.6311320662498474
langchain-openai_19682250.txt.json,langchain,0.6432309150695801,0.6296044588088989,0.6363447308540344
langchain-openai_19716270.txt.json,langchain,0.6392213106155396,0.5760250091552734,0.6059799790382385
langchain-openai_20150519.txt.json,langchain,0.711199164390564,0.6399312019348145,0.673685610294342
langchain-openai_2018836.txt.json,langchain,0.7611249685287476,0.6624782085418701,0.7083837985992432
langchain-openai_20396475.txt.json,langchain,0.7580825090408325,0.6648250818252563,0.7083977460861206
langchain-openai_21768294.txt.json,langchain,0.7228834629058838,0.6971320509910583,0.7097742557525635
langchain-openai_22152042.txt.json,langchain,0.7270920872688293,0.6677683591842651,0.6961686611175537
langchain-openai_22629486.txt.json,langchain,0.7135252952575684,0.6095209121704102,0.6574352383613586
langchain-openai_22723755.txt.json,langchain,0.6195545196533203,0.5793958306312561,0.5988026261329651
langchain-openai_22919255.txt.json,langchain,0.7548266649246216,0.6009743213653564,0.6691710948944092
langchain-openai_22920823.txt.json,langchain,0.6715575456619263,0.5647366046905518,0.6135321855545044
langchain-openai_23872561.txt.json,langchain,0.6614760160446167,0.5985217094421387,0.6284261345863342
langchain-openai_23934175.txt.json,langchain,0.7607436776161194,0.6369575262069702,0.6933690905570984
langchain-openai_24192840.txt.json,langchain,0.6892648935317993,0.6068694591522217,0.6454482078552246
langchain-openai_24215626.txt.json,langchain,0.720049262046814,0.6223639249801636,0.667652428150177
langchain-openai_24300108.txt.json,langchain,0.7160258293151855,0.6742888689041138,0.6945308446884155
langchain-openai_24482640.txt.json,langchain,0.7549108862876892,0.6691914796829224,0.7094714045524597
langchain-openai_24532791.txt.json,langchain,0.766536295413971,0.6695098876953125,0.7147453427314758
langchain-openai_24552547.txt.json,langchain,0.7114591598510742,0.6456207036972046,0.6769428849220276
langchain-openai_24672735.txt.json,langchain,0.6605888605117798,0.6709901690483093,0.6657488942146301
langchain-openai_2478231.txt.json,langchain,0.713962733745575,0.67194664478302,0.69231778383255
langchain-openai_25277158.txt.json,langchain,0.6688296794891357,0.5607836246490479,0.6100596189498901
langchain-openai_25426027.txt.json,langchain,0.6928478479385376,0.6057909727096558,0.6464014053344727
langchain-openai_25526801.txt.json,langchain,0.6890647411346436,0.6407490968704224,0.6640292406082153
langchain-openai_25904064.txt.json,langchain,0.6870818138122559,0.5699769258499146,0.6230747699737549
langchain-openai_26009832.txt.json,langchain,0.6517022848129272,0.5499275922775269,0.5965049266815186
langchain-openai_26061748.txt.json,langchain,0.70671546459198,0.6986348628997803,0.7026519179344177
langchain-openai_26135587.txt.json,langchain,0.6751332879066467,0.6203333139419556,0.6465741991996765
langchain-openai_26362109.txt.json,langchain,0.661576509475708,0.6040671467781067,0.6315152645111084
langchain-openai_26388769.txt.json,langchain,0.7363861799240112,0.7319554090499878,0.7341640591621399
langchain-openai_26425313.txt.json,langchain,0.738548219203949,0.6480966806411743,0.6903724074363708
langchain-openai_26620827.txt.json,langchain,0.7794539928436279,0.7644000053405762,0.7718536257743835
langchain-openai_26693196.txt.json,langchain,0.7148230075836182,0.6153172254562378,0.6613481640815735
langchain-openai_26698563.txt.json,langchain,0.6263729333877563,0.6182001829147339,0.6222597360610962
langchain-openai_26759600.txt.json,langchain,0.7137372493743896,0.6329869627952576,0.670941174030304
langchain-openai_26771015.txt.json,langchain,0.7143827676773071,0.6261630058288574,0.667370080947876
langchain-openai_26867006.txt.json,langchain,0.7022957801818848,0.6728726625442505,0.6872694492340088
langchain-openai_26883674.txt.json,langchain,0.6897094249725342,0.5841236710548401,0.6325406432151794
langchain-openai_26989696.txt.json,langchain,0.7025657296180725,0.6998839974403381,0.70122230052948
langchain-openai_26989706.txt.json,langchain,0.731086254119873,0.6802393198013306,0.7047468423843384
langchain-openai_27398178.txt.json,langchain,0.7628940343856812,0.6460650563240051,0.6996358633041382
langchain-openai_28025003.txt.json,langchain,0.7035893201828003,0.6674511432647705,0.68504399061203
langchain-openai_28081773.txt.json,langchain,0.6681554317474365,0.6438954472541809,0.6558011770248413
langchain-openai_28085050.txt.json,langchain,0.7188827991485596,0.6200547218322754,0.6658214330673218
langchain-openai_28328845.txt.json,langchain,0.7282183170318604,0.6787334680557251,0.702605664730072
langchain-openai_28341742.txt.json,langchain,0.7134519219398499,0.6317926645278931,0.6701438426971436
langchain-openai_28357313.txt.json,langchain,0.7095804810523987,0.6250640749931335,0.6646462678909302
langchain-openai_28532672.txt.json,langchain,0.7510819435119629,0.7288373112678528,0.73979252576828
langchain-openai_28751072.txt.json,langchain,0.750514805316925,0.6354809403419495,0.6882241368293762
langchain-openai_28835437.txt.json,langchain,0.7286680340766907,0.6458787322044373,0.6847801804542542
langchain-openai_29232865.txt.json,langchain,0.7250610589981079,0.6539740562438965,0.6876853704452515
langchain-openai_29372157.txt.json,langchain,0.6869568228721619,0.6035947203636169,0.642583429813385
langchain-openai_29720994.txt.json,langchain,0.7598467469215393,0.67833012342453,0.7167782187461853
langchain-openai_29853884.txt.json,langchain,0.6972144842147827,0.688863217830658,0.6930137276649475
langchain-openai_30050108.txt.json,langchain,0.6662174463272095,0.5286473035812378,0.5895128846168518
langchain-openai_30278795.txt.json,langchain,0.6931911110877991,0.5726890563964844,0.6272046566009521
langchain-openai_30296261.txt.json,langchain,0.7328667640686035,0.6306194067001343,0.6779093146324158
langchain-openai_30338186.txt.json,langchain,0.7415279746055603,0.6416193842887878,0.6879653334617615
langchain-openai_30400950.txt.json,langchain,0.7015657424926758,0.5710230469703674,0.62959885597229
langchain-openai_30412320.txt.json,langchain,0.6922839283943176,0.6228685975074768,0.6557443141937256
langchain-openai_30621090.txt.json,langchain,0.6933938264846802,0.6277048587799072,0.6589162349700928
langchain-openai_30697269.txt.json,langchain,0.7130777835845947,0.624679684638977,0.6659581065177917
langchain-openai_30785934.txt.json,langchain,0.6944922804832458,0.616226315498352,0.6530225872993469
langchain-openai_31114497.txt.json,langchain,0.7082287073135376,0.654194712638855,0.6801401972770691
langchain-openai_31292491.txt.json,langchain,0.7015786170959473,0.6023447513580322,0.6481856107711792
langchain-openai_31387225.txt.json,langchain,0.7380872964859009,0.6279458403587341,0.6785762906074524
langchain-openai_31438536.txt.json,langchain,0.7204934358596802,0.6967295408248901,0.7084122896194458
langchain-openai_31515467.txt.json,langchain,0.7777776718139648,0.7169484496116638,0.7461252808570862
langchain-openai_31598157.txt.json,langchain,0.7182468771934509,0.6179900169372559,0.6643573641777039
langchain-openai_31623127.txt.json,langchain,0.7163001298904419,0.6603527069091797,0.687189519405365
langchain-openai_31646728.txt.json,langchain,0.6589942574501038,0.6087906360626221,0.6328984498977661
langchain-openai_31692481.txt.json,langchain,0.7292314767837524,0.6534404158592224,0.6892587542533875
langchain-openai_31734469.txt.json,langchain,0.7126331329345703,0.6290698647499084,0.6682493090629578
langchain-openai_31776283.txt.json,langchain,0.6795152425765991,0.6409487724304199,0.6596688032150269
langchain-openai_31878829.txt.json,langchain,0.7611677050590515,0.6740255355834961,0.7149509787559509
langchain-openai_31921993.txt.json,langchain,0.665752112865448,0.60662841796875,0.634816586971283
langchain-openai_31933937.txt.json,langchain,0.7575904130935669,0.6924281120300293,0.7235450744628906
langchain-openai_32116644.txt.json,langchain,0.6003502607345581,0.6008957624435425,0.6006228923797607
langchain-openai_32252380.txt.json,langchain,0.7336904406547546,0.7151899933815002,0.7243220806121826
langchain-openai_32281301.txt.json,langchain,0.7655743360519409,0.6042730808258057,0.6754270195960999
langchain-openai_32524041.txt.json,langchain,0.6698979139328003,0.6140339374542236,0.6407505869865417
langchain-openai_32547622.txt.json,langchain,0.642997145652771,0.5701738595962524,0.6043998003005981
langchain-openai_32694387.txt.json,langchain,0.6436603665351868,0.6149432063102722,0.6289741396903992
langchain-openai_32751594.txt.json,langchain,0.7570576667785645,0.6106759309768677,0.6760335564613342
langchain-openai_32823611.txt.json,langchain,0.6671339869499207,0.676753580570221,0.6719093322753906
langchain-openai_32859047.txt.json,langchain,0.7165254354476929,0.6620611548423767,0.6882174611091614
langchain-openai_32922090.txt.json,langchain,0.695462703704834,0.5495637059211731,0.6139646172523499
langchain-openai_32967898.txt.json,langchain,0.69548499584198,0.6053645610809326,0.6473031044006348
langchain-openai_32992627.txt.json,langchain,0.6950634717941284,0.6186796426773071,0.6546509861946106
langchain-openai_33050010.txt.json,langchain,0.5426971316337585,0.5208659172058105,0.5315574407577515
langchain-openai_33053851.txt.json,langchain,0.7010028958320618,0.6146193742752075,0.654975175857544
langchain-openai_33195652.txt.json,langchain,0.6301186680793762,0.5516254305839539,0.5882652401924133
langchain-openai_33269027.txt.json,langchain,0.7030670642852783,0.6424559354782104,0.6713963150978088
langchain-openai_33315875.txt.json,langchain,0.6916859149932861,0.5926567316055298,0.6383535265922546
langchain-openai_33330683.txt.json,langchain,0.7570399641990662,0.6140955686569214,0.6781166195869446
langchain-openai_33420151.txt.json,langchain,0.7180057764053345,0.6285578012466431,0.670310914516449
langchain-openai_33425836.txt.json,langchain,0.6544229388237,0.5868343114852905,0.618788480758667
langchain-openai_33597031.txt.json,langchain,0.7780098915100098,0.6800997257232666,0.7257675528526306
langchain-openai_33711246.txt.json,langchain,0.7513986825942993,0.723924458026886,0.7374057173728943
langchain-openai_33810185.txt.json,langchain,0.7666749954223633,0.7369595170021057,0.7515236735343933
langchain-openai_33890804.txt.json,langchain,0.65262770652771,0.5282698273658752,0.5839008688926697
langchain-openai_33945221.txt.json,langchain,0.6342284679412842,0.5196410417556763,0.5712450742721558
langchain-openai_33968158.txt.json,langchain,0.7292067408561707,0.6727491617202759,0.6998412013053894
langchain-openai_34007765.txt.json,langchain,0.7179567813873291,0.6336957216262817,0.6731998324394226
langchain-openai_34111113.txt.json,langchain,0.7083713412284851,0.5956110954284668,0.6471157670021057
langchain-openai_34194233.txt.json,langchain,0.624072790145874,0.5254856944084167,0.5705517530441284
langchain-openai_34374204.txt.json,langchain,0.670948326587677,0.5981821417808533,0.632479190826416
langchain-openai_34393272.txt.json,langchain,0.679648756980896,0.6308594942092896,0.6543459296226501
langchain-openai_34407074.txt.json,langchain,0.6745669841766357,0.5895059108734131,0.629174530506134
langchain-openai_34485977.txt.json,langchain,0.755262017250061,0.6506650447845459,0.6990726590156555
langchain-openai_34496629.txt.json,langchain,0.5765284299850464,0.5958717465400696,0.5860404968261719
langchain-openai_34591906.txt.json,langchain,0.7374878525733948,0.5732197761535645,0.6450601816177368
langchain-openai_34787529.txt.json,langchain,0.7076209783554077,0.602515697479248,0.6508523225784302
langchain-openai_34790706.txt.json,langchain,0.7010743618011475,0.5047494173049927,0.5869296789169312
langchain-openai_34835196.txt.json,langchain,0.7071510553359985,0.6275250315666199,0.664962887763977
langchain-openai_34867043.txt.json,langchain,0.7072426080703735,0.6664351224899292,0.6862327456474304
langchain-openai_34977426.txt.json,langchain,0.6497472524642944,0.6074322462081909,0.6278775930404663
langchain-openai_35012613.txt.json,langchain,0.7090113162994385,0.5745099186897278,0.634713351726532
langchain-openai_35014954.txt.json,langchain,0.6020127534866333,0.5630587339401245,0.5818845629692078
langchain-openai_35062787.txt.json,langchain,0.6873023509979248,0.6112204194068909,0.6470325589179993
langchain-openai_35099707.txt.json,langchain,0.7362769246101379,0.6742376089096069,0.7038928866386414
langchain-openai_35134952.txt.json,langchain,0.708565354347229,0.6741448640823364,0.690926730632782
langchain-openai_35141450.txt.json,langchain,0.7229369878768921,0.6821451783180237,0.7019489407539368
langchain-openai_35195153.txt.json,langchain,0.7526674270629883,0.6617287993431091,0.7042746543884277
langchain-openai_35224181.txt.json,langchain,0.6569046974182129,0.6140895485877991,0.6347759962081909
langchain-openai_35271201.txt.json,langchain,0.6624029278755188,0.5870367288589478,0.6224467754364014
langchain-openai_35290508.txt.json,langchain,0.7229858636856079,0.5541958212852478,0.6274373531341553
langchain-openai_35300244.txt.json,langchain,0.6697198152542114,0.6327990889549255,0.6507362127304077
langchain-openai_35410568.txt.json,langchain,0.7103986144065857,0.6479424238204956,0.6777346730232239
langchain-openai_35449781.txt.json,langchain,0.715459406375885,0.5868694186210632,0.6448160409927368
langchain-openai_35458558.txt.json,langchain,0.7042418718338013,0.6576665043830872,0.6801577210426331
langchain-openai_35494918.txt.json,langchain,0.6993054151535034,0.6596026420593262,0.6788740158081055
langchain-openai_35520829.txt.json,langchain,0.6824727058410645,0.681923508644104,0.6821979880332947
langchain-openai_35574795.txt.json,langchain,0.6800119876861572,0.5808698534965515,0.6265431642532349
langchain-openai_35578328.txt.json,langchain,0.703918993473053,0.6153733730316162,0.6566748023033142
langchain-openai_35646759.txt.json,langchain,0.7064116597175598,0.5863214731216431,0.6407885551452637
langchain-openai_35721901.txt.json,langchain,0.7242019176483154,0.6492334604263306,0.6846716403961182
langchain-openai_35723332.txt.json,langchain,0.707658588886261,0.6719765663146973,0.6893562078475952
langchain-openai_35841019.txt.json,langchain,0.7194681763648987,0.6033062934875488,0.6562867760658264
langchain-openai_35888225.txt.json,langchain,0.6441664695739746,0.6170328855514526,0.6303077936172485
langchain-openai_35893822.txt.json,langchain,0.7542420625686646,0.6816221475601196,0.7160957455635071
langchain-openai_35925677.txt.json,langchain,0.7437629699707031,0.5729926824569702,0.6473041772842407
langchain-openai_35931619.txt.json,langchain,0.6688563823699951,0.617167592048645,0.6419732570648193
langchain-openai_35956361.txt.json,langchain,0.7332266569137573,0.5800753831863403,0.6477211117744446
langchain-openai_36159459.txt.json,langchain,0.7682595252990723,0.666203498840332,0.7136010527610779
langchain-openai_36225403.txt.json,langchain,0.6807296276092529,0.5893645286560059,0.6317608952522278
langchain-openai_36432595.txt.json,langchain,0.635793149471283,0.641364336013794,0.6385665535926819
langchain-openai_36613060.txt.json,langchain,0.709345817565918,0.6783681511878967,0.6935113072395325
langchain-openai_36621986.txt.json,langchain,0.7018032073974609,0.6293808221817017,0.6636219620704651
langchain-openai_36624486.txt.json,langchain,0.6941725611686707,0.5411268472671509,0.6081690788269043
langchain-openai_36671830.txt.json,langchain,0.6556815505027771,0.5617116093635559,0.6050698161125183
langchain-openai_36726508.txt.json,langchain,0.7284032702445984,0.7193202972412109,0.7238333225250244
langchain-openai_36802665.txt.json,langchain,0.6643158197402954,0.6537355184555054,0.6589831709861755
langchain-openai_36818744.txt.json,langchain,0.7171804308891296,0.6128607988357544,0.6609295606613159
langchain-openai_36912920.txt.json,langchain,0.7233904600143433,0.6386615037918091,0.678390622138977
langchain-openai_36914096.txt.json,langchain,0.6995905637741089,0.6261281967163086,0.6608240008354187
langchain-openai_36928733.txt.json,langchain,0.7170814275741577,0.6488986015319824,0.6812883615493774
langchain-openai_36949825.txt.json,langchain,0.6891886591911316,0.5658525824546814,0.6214603781700134
langchain-openai_37011573.txt.json,langchain,0.7076376676559448,0.6919931173324585,0.6997279524803162
langchain-openai_37180128.txt.json,langchain,0.7106529474258423,0.6293430328369141,0.6675310730934143
langchain-openai_37237016.txt.json,langchain,0.6910812854766846,0.6573770642280579,0.6738080382347107
langchain-openai_37238785.txt.json,langchain,0.7567008137702942,0.6395853757858276,0.693231463432312
langchain-openai_37243314.txt.json,langchain,0.7783360481262207,0.7232545614242554,0.7497850656509399
langchain-openai_37280640.txt.json,langchain,0.7130023241043091,0.6351359486579895,0.6718204021453857
langchain-openai_37286057.txt.json,langchain,0.6875417232513428,0.6078033447265625,0.6452183127403259
langchain-openai_37327065.txt.json,langchain,0.6863111257553101,0.6038811802864075,0.6424629092216492
langchain-openai_37502665.txt.json,langchain,0.7292701005935669,0.6504181027412415,0.6875908374786377
langchain-openai_37530966.txt.json,langchain,0.7497696876525879,0.6923718452453613,0.7199285626411438
langchain-openai_37541907.txt.json,langchain,0.715277373790741,0.5901986956596375,0.6467460989952087
langchain-openai_37544128.txt.json,langchain,0.6312761306762695,0.614011287689209,0.6225240230560303
langchain-openai_37674046.txt.json,langchain,0.6548624038696289,0.6060308218002319,0.6295010447502136
langchain-openai_37684701.txt.json,langchain,0.7414449453353882,0.6347918510437012,0.6839858293533325
langchain-openai_37714356.txt.json,langchain,0.7451940178871155,0.6160924434661865,0.6745213866233826
langchain-openai_37737892.txt.json,langchain,0.7152602672576904,0.6097301244735718,0.6582927107810974
langchain-openai_37757567.txt.json,langchain,0.7522025108337402,0.6773298382759094,0.7128053903579712
langchain-openai_37927490.txt.json,langchain,0.692130446434021,0.6281243562698364,0.6585758924484253
langchain-openai_37959984.txt.json,langchain,0.679567813873291,0.5912668704986572,0.6323496699333191
langchain-openai_37962046.txt.json,langchain,0.7187698483467102,0.6699506044387817,0.6935020685195923
langchain-openai_37969975.txt.json,langchain,0.7173312902450562,0.6258081197738647,0.6684514880180359
langchain-openai_38053954.txt.json,langchain,0.6995880603790283,0.6362917423248291,0.6664403676986694
langchain-openai_7579465.txt.json,langchain,0.7205549478530884,0.7309613823890686,0.7257208228111267
langchain-openai_9060889.txt.json,langchain,0.7333481907844543,0.5988832712173462,0.6593297719955444
langchain-openai_9747750.txt.json,langchain,0.678756594657898,0.6352906227111816,0.6563047170639038
openai_10023032.txt.json,openai,0.7316242456436157,0.6913198828697205,0.7109012603759766
openai_10666450.txt.json,openai,0.6645513772964478,0.6557276844978333,0.6601099967956543
openai_11250870.txt.json,openai,0.6153223514556885,0.5238023996353149,0.5658859014511108
openai_11600250.txt.json,openai,0.6518286466598511,0.6336471438407898,0.6426093578338623
openai_12202526.txt.json,openai,0.6590633392333984,0.5479373931884766,0.5983847975730896
openai_12791683.txt.json,openai,0.672243595123291,0.6112794876098633,0.6403137445449829
openai_12920324.txt.json,openai,0.7390265464782715,0.7116047739982605,0.7250564694404602
openai_14668458.txt.json,openai,0.6872251033782959,0.5904398560523987,0.6351667046546936
openai_15070725.txt.json,openai,0.6651549935340881,0.6817685961723328,0.6733593344688416
openai_15314218.txt.json,openai,0.7048958539962769,0.6888121962547302,0.6967612504959106
openai_17329672.txt.json,openai,0.6742814779281616,0.6447848081588745,0.6592033505439758
openai_17360565.txt.json,openai,0.6923913359642029,0.6938820481300354,0.6931358575820923
openai_17634151.txt.json,openai,0.6472132205963135,0.652573823928833,0.649882435798645
openai_17898283.txt.json,openai,0.6685675382614136,0.6460374593734741,0.6571094393730164
openai_18177893.txt.json,openai,0.6199671030044556,0.6127075552940369,0.6163159608840942
openai_18832739.txt.json,openai,0.6938539743423462,0.6710208058357239,0.6822463870048523
openai_19538912.txt.json,openai,0.6310999393463135,0.5639625787734985,0.5956453680992126
openai_19682250.txt.json,openai,0.6811584234237671,0.6633889079093933,0.6721562743186951
openai_19716270.txt.json,openai,0.6540512442588806,0.5898184776306152,0.6202763915061951
openai_20150519.txt.json,openai,0.6639878749847412,0.6069682240486145,0.6341990232467651
openai_2018836.txt.json,openai,0.6853207349777222,0.6477115750312805,0.6659855842590332
openai_20396475.txt.json,openai,0.7303667068481445,0.6396491527557373,0.6820043921470642
openai_21768294.txt.json,openai,0.6915348768234253,0.7070434093475342,0.6992031931877136
openai_22152042.txt.json,openai,0.7420532703399658,0.6877789497375488,0.7138860821723938
openai_22629486.txt.json,openai,0.6931506395339966,0.596969723701477,0.6414749622344971
openai_22723755.txt.json,openai,0.6340306997299194,0.5960749387741089,0.6144672632217407
openai_22919255.txt.json,openai,0.7175611257553101,0.6266021132469177,0.6690040826797485
openai_22920823.txt.json,openai,0.6494272947311401,0.5895274877548218,0.6180294156074524
openai_23872561.txt.json,openai,0.69087815284729,0.6338516473770142,0.6611374616622925
openai_23934175.txt.json,openai,0.7018277645111084,0.6089881658554077,0.6521202325820923
openai_24192840.txt.json,openai,0.6765381693840027,0.5759145021438599,0.6221842169761658
openai_24215626.txt.json,openai,0.6452077031135559,0.5770686864852905,0.6092389225959778
openai_24300108.txt.json,openai,0.6864054203033447,0.6191977262496948,0.6510717272758484
openai_24482640.txt.json,openai,0.6900017261505127,0.6488678455352783,0.6688029170036316
